OOdist,OHOangle,E_hartree,E_kcalmol,E_kcalmol_scaled
4.0,146.0,-152.87836294308943,-95931.17274678862,-9.397356544054105
4.0,146.1,-152.87836969105692,-95931.17698113821,-9.401590893653875
4.0,146.2,-152.8783764390244,-95931.18121548781,-9.405825243253645
4.0,146.3,-152.87838318699187,-95931.1854498374,-9.41005959283558
4.0,146.4,-152.87838993495936,-95931.189684187,-9.41429394243535
4.0,146.5,-152.87839668292682,-95931.19391853658,-9.418528292017285
4.0,146.6,-152.8784034308943,-95931.19815288618,-9.422762641617055
4.0,146.7,-152.8784101788618,-95931.20238723578,-9.426996991216825
4.0,146.8,-152.87841692682926,-95931.20662158536,-9.43123134079876
4.0,146.9,-152.87842366393443,-95931.21084911886,-9.4354588742911
4.0,147.0,-152.8784303032787,-95931.21501530737,-9.439625062816575
4.0,147.1,-152.87843694262295,-95931.21918149591,-9.443791251342049
4.0,147.2,-152.87844358196722,-95931.22334768443,-9.447957439867523
4.0,147.3,-152.87845022131148,-95931.22751387296,-9.452123628392997
4.0,147.4,-152.87845686065575,-95931.23168006148,-9.45628981691847
4.0,147.5,-152.8784635,-95931.23584625001,-9.460456005443945
4.0,147.6,-152.87847013934424,-95931.24001243852,-9.464622193951584
4.0,147.7,-152.8784767786885,-95931.24417862704,-9.468788382477058
4.0,147.8,-152.87848341803277,-95931.24834481557,-9.472954571002532
4.0,147.9,-152.87849005737704,-95931.25251100409,-9.477120759528006
4.0,148.0,-152.8784966967213,-95931.25667719262,-9.48128694805348
4.0,148.1,-152.87850333606556,-95931.26084338114,-9.485453136578954
4.0,148.2,-152.8785098064516,-95931.26490354838,-9.489513303819237
4.0,148.3,-152.8785162580645,-95931.26895193548,-9.49356169091672
4.0,148.4,-152.8785227096774,-95931.27300032257,-9.497610078014205
4.0,148.5,-152.87852916129032,-95931.27704870967,-9.501658465111689
4.0,148.6,-152.87853561290322,-95931.28109709677,-9.505706852209173
4.0,148.7,-152.87854206451613,-95931.28514548387,-9.509755239306656
4.0,148.8,-152.87854851612903,-95931.28919387097,-9.51380362640414
4.0,148.9,-152.87855496774193,-95931.29324225806,-9.517852013501624
4.0,149.0,-152.87856141935484,-95931.29729064516,-9.521900400599108
4.0,149.1,-152.87856787096774,-95931.30133903226,-9.525948787696592
4.0,149.2,-152.87857432258065,-95931.30538741936,-9.529997174794076
4.0,149.3,-152.87858077419355,-95931.30943580646,-9.53404556189156
4.0,149.4,-152.8785872113821,-95931.31347514226,-9.538084897704024
4.0,149.5,-152.87859363414634,-95931.31750542684,-9.542115182267139
4.0,149.6,-152.87860005691056,-95931.32153571138,-9.546145466812419
4.0,149.7,-152.87860647967477,-95931.32556599592,-9.550175751357699
4.0,149.8,-152.87861290243902,-95931.32959628048,-9.554206035920814
4.0,149.9,-152.87861932520323,-95931.33362656503,-9.558236320466094
4.0,150.0,-152.87862574796748,-95931.33765684959,-9.562266605029208
4.0,150.1,-152.8786321707317,-95931.34168713413,-9.566296889574488
4.0,150.2,-152.87863859349594,-95931.3457174187,-9.570327174137603
4.0,150.3,-152.87864501626015,-95931.34974770325,-9.574357458682883
4.0,150.4,-152.87865143902437,-95931.3537779878,-9.578387743228163
4.0,150.5,-152.8786578617886,-95931.35780827235,-9.582418027791277
4.0,150.6,-152.8786642580645,-95931.36182193548,-9.586431690914097
4.0,150.7,-152.87867054838708,-95931.36576911289,-9.590378868329239
4.0,150.8,-152.87867683870968,-95931.36971629033,-9.594326045762216
4.0,150.9,-152.87868312903225,-95931.37366346773,-9.598273223177358
4.0,151.0,-152.87868941935483,-95931.37761064516,-9.6022204005925
4.0,151.1,-152.8786957096774,-95931.38155782258,-9.606167578007643
4.0,151.2,-152.87870199999998,-95931.38550499998,-9.610114755422785
4.0,151.3,-152.87870829032258,-95931.38945217742,-9.614061932855762
4.0,151.4,-152.87871458064515,-95931.39339935483,-9.618009110270904
4.0,151.5,-152.87872087096773,-95931.39734653225,-9.621956287686046
4.0,151.6,-152.8787271612903,-95931.40129370966,-9.625903465101189
4.0,151.7,-152.8787334516129,-95931.40524088709,-9.629850642534166
4.0,151.8,-152.87873974193548,-95931.40918806451,-9.633797819949308
4.0,151.9,-152.878745864,-95931.41302965999,-9.637639415435189
4.0,152.0,-152.878751944,-95931.41684486,-9.641454615429836
4.0,152.1,-152.87875802399998,-95931.42066005999,-9.645269815424484
4.0,152.2,-152.878764104,-95931.42447526,-9.649085015436967
4.0,152.3,-152.878770184,-95931.42829046,-9.652900215431615
4.0,152.4,-152.87877626399998,-95931.43210565999,-9.656715415426262
4.0,152.5,-152.878782344,-95931.43592086,-9.660530615438745
4.0,152.6,-152.878788424,-95931.43973606,-9.664345815433393
4.0,152.7,-152.87879450399998,-95931.44355125999,-9.66816101542804
4.0,152.8,-152.878800584,-95931.44736646001,-9.671976215440523
4.0,152.9,-152.878806664,-95931.45118166,-9.675791415435171
4.0,153.0,-152.878812744,-95931.45499685999,-9.679606615429819
4.0,153.1,-152.878818776,-95931.45878194,-9.68339169543981
4.0,153.2,-152.878824696,-95931.46249674,-9.687106495443984
4.0,153.3,-152.878830616,-95931.46621154,-9.690821295430325
4.0,153.4,-152.878836536,-95931.46992634,-9.6945360954345
4.0,153.5,-152.878842456,-95931.47364114,-9.698250895438676
4.0,153.6,-152.878848376,-95931.47735594,-9.701965695442851
4.0,153.7,-152.87885429600001,-95931.48107074,-9.705680495447027
4.0,153.8,-152.878860216,-95931.48478554,-9.709395295433367
4.0,153.9,-152.878866136,-95931.48850034,-9.713110095437543
4.0,154.0,-152.878872056,-95931.49221514001,-9.716824895441718
4.0,154.1,-152.878877976,-95931.49592994,-9.720539695445893
4.0,154.2,-152.87888389600002,-95931.49964474002,-9.724254495450069
4.0,154.3,-152.878889816,-95931.50335954,-9.72796929543641
4.0,154.4,-152.87889563492064,-95931.5070109127,-9.731620668138845
4.0,154.5,-152.87890142857142,-95931.51064642856,-9.735256184006928
4.0,154.6,-152.87890722222224,-95931.51428194446,-9.738891699892847
4.0,154.7,-152.87891301587302,-95931.51791746033,-9.74252721576093
4.0,154.8,-152.8789188095238,-95931.52155297619,-9.746162731629013
4.0,154.9,-152.8789246031746,-95931.52518849206,-9.749798247497097
4.0,155.0,-152.8789303968254,-95931.52882400794,-9.753433763383015
4.0,155.1,-152.8789361904762,-95931.53245952382,-9.757069279251098
4.0,155.2,-152.87894198412698,-95931.53609503969,-9.760704795119182
4.0,155.3,-152.87894777777777,-95931.53973055555,-9.764340310987265
4.0,155.4,-152.87895357142858,-95931.54336607143,-9.767975826873183
4.0,155.5,-152.87895936507937,-95931.5470015873,-9.771611342741267
4.0,155.6,-152.8789651111111,-95931.55060722222,-9.77521697766214
4.0,155.7,-152.87897066666667,-95931.55409333334,-9.77870308877634
4.0,155.8,-152.8789762222222,-95931.55757944443,-9.782189199872704
4.0,155.9,-152.87898177777777,-95931.56106555555,-9.785675310986903
4.0,156.0,-152.87898733333333,-95931.56455166667,-9.789161422101103
4.0,156.1,-152.8789928888889,-95931.56803777778,-9.792647533215302
4.0,156.2,-152.87899844444445,-95931.5715238889,-9.796133644329501
4.0,156.3,-152.87900399999998,-95931.57500999999,-9.799619755425866
4.0,156.4,-152.87900955555554,-95931.5784961111,-9.803105866540065
4.0,156.5,-152.8790151111111,-95931.58198222221,-9.806591977654264
4.0,156.6,-152.87902066666666,-95931.58546833333,-9.810078088768464
4.0,156.7,-152.87902622222222,-95931.58895444445,-9.813564199882663
4.0,156.8,-152.87903177777775,-95931.59244055554,-9.817050310979027
4.0,156.9,-152.87903723809524,-95931.59586690475,-9.820476660198807
4.0,157.0,-152.87904263492064,-95931.5992534127,-9.823863168137805
4.0,157.1,-152.879048031746,-95931.60263992062,-9.827249676058969
4.0,157.2,-152.8790534285714,-95931.60602642856,-9.830636183997967
4.0,157.3,-152.8790588253968,-95931.6094129365,-9.834022691936966
4.0,157.4,-152.8790642222222,-95931.61279944444,-9.837409199875964
4.0,157.5,-152.8790696190476,-95931.61618595237,-9.840795707814962
4.0,157.6,-152.879075015873,-95931.61957246032,-9.84418221575396
4.0,157.7,-152.8790804126984,-95931.62295896825,-9.847568723692959
4.0,157.8,-152.8790858095238,-95931.62634547618,-9.850955231614122
4.0,157.9,-152.8790912063492,-95931.62973198411,-9.85434173955312
4.0,158.0,-152.8790966031746,-95931.63311849206,-9.857728247492119
4.0,158.1,-152.879102,-95931.63650499999,-9.861114755431117
4.0,158.2,-152.87910719685038,-95931.63976602361,-9.8643757790542
4.0,158.3,-152.87911239370078,-95931.64302704723,-9.867636802677282
4.0,158.4,-152.87911759055117,-95931.64628807086,-9.870897826300364
4.0,158.5,-152.87912278740157,-95931.64954909448,-9.874158849923447
4.0,158.6,-152.87912798425197,-95931.6528101181,-9.877419873546529
4.0,158.7,-152.87913318110236,-95931.65607114173,-9.880680897169611
4.0,158.8,-152.87913837795276,-95931.65933216535,-9.883941920792694
4.0,158.9,-152.87914357480315,-95931.66259318897,-9.887202944415776
4.0,159.0,-152.87914877165355,-95931.6658542126,-9.890463968038858
4.0,159.1,-152.87915396850394,-95931.66911523622,-9.89372499166194
4.0,159.2,-152.8791591653543,-95931.67237625983,-9.896986015267188
4.0,159.3,-152.8791643622047,-95931.67563728345,-9.90024703889027
4.0,159.4,-152.87916948818898,-95931.67885383859,-9.903463594021886
4.0,159.5,-152.8791744488189,-95931.68196663386,-9.906576389298465
4.0,159.6,-152.87917940944882,-95931.68507942914,-9.909689184575043
4.0,159.7,-152.87918437007875,-95931.6881922244,-9.912801979851622
4.0,159.8,-152.87918933070867,-95931.69130501969,-9.9159147751282
4.0,159.9,-152.8791942913386,-95931.69441781497,-9.91902757040478
4.0,160.0,-152.87919925196852,-95931.69753061024,-9.922140365681358
4.0,160.1,-152.87920421259844,-95931.70064340552,-9.925253160957936
4.0,160.2,-152.87920917322836,-95931.70375620079,-9.928365956234515
4.0,160.3,-152.87921413385826,-95931.70686899606,-9.931478751493259
4.0,160.4,-152.87921909448818,-95931.70998179133,-9.934591546769838
4.0,160.5,-152.8792240551181,-95931.71309458661,-9.937704342046416
4.0,160.6,-152.87922901574802,-95931.71620738189,-9.940817137322995
4.0,160.7,-152.87923383464567,-95931.71923124016,-9.943840995598805
4.0,160.8,-152.87923855905512,-95931.72219580709,-9.94680556252888
4.0,160.9,-152.87924328346458,-95931.72516037402,-9.949770129458955
4.0,161.0,-152.87924800787403,-95931.72812494096,-9.95273469638903
4.0,161.1,-152.87925273228348,-95931.73108950788,-9.955699263319104
4.0,161.2,-152.87925745669293,-95931.73405407481,-9.95866383024918
4.0,161.3,-152.87926218110235,-95931.73701864172,-9.96162839716142
4.0,161.4,-152.8792669055118,-95931.73998320865,-9.964592964091494
4.0,161.5,-152.87927162992125,-95931.74294777558,-9.96755753102157
4.0,161.6,-152.8792763543307,-95931.7459123425,-9.970522097951644
4.0,161.7,-152.87928107874015,-95931.74887690945,-9.973486664881719
4.0,161.8,-152.8792858031496,-95931.75184147638,-9.976451231811794
4.0,161.9,-152.87929052755905,-95931.7548060433,-9.979415798741869
4.0,162.0,-152.8792950078125,-95931.75761740234,-9.982227157773949
4.0,162.1,-152.8792994609375,-95931.76041173827,-9.985021493712196
4.0,162.2,-152.8793039140625,-95931.76320607422,-9.987815829650444
4.0,162.3,-152.8793083671875,-95931.76600041015,-9.990610165588691
4.0,162.4,-152.8793128203125,-95931.7687947461,-9.993404501526939
4.0,162.5,-152.8793172734375,-95931.77158908203,-9.996198837465187
4.0,162.6,-152.8793217265625,-95931.77438341797,-9.998993173403434
4.0,162.7,-152.8793261796875,-95931.7771777539,-10.001787509341682
4.0,162.8,-152.8793306328125,-95931.77997208985,-10.00458184527993
4.0,162.9,-152.8793350859375,-95931.78276642578,-10.007376181218177
4.0,163.0,-152.8793395390625,-95931.78556076172,-10.010170517156425
4.0,163.1,-152.8793439921875,-95931.78835509765,-10.012964853094672
4.0,163.2,-152.8793484296875,-95931.7911396289,-10.0157493843421
4.0,163.3,-152.8793527265625,-95931.79383591797,-10.018445673407825
4.0,163.4,-152.8793570234375,-95931.79653220704,-10.02114196247355
4.0,163.5,-152.87936132031248,-95931.79922849608,-10.02383825152144
4.0,163.6,-152.8793656171875,-95931.80192478515,-10.026534540587164
4.0,163.7,-152.8793699140625,-95931.80462107422,-10.029230829652889
4.0,163.8,-152.8793742109375,-95931.80731736329,-10.031927118718613
4.0,163.9,-152.8793785078125,-95931.81001365234,-10.034623407784338
4.0,164.0,-152.8793828046875,-95931.81270994141,-10.037319696850062
4.0,164.1,-152.8793871015625,-95931.81540623045,-10.040015985897952
4.0,164.2,-152.8793913984375,-95931.81810251952,-10.042712274963677
4.0,164.3,-152.8793956953125,-95931.82079880859,-10.045408564029401
4.0,164.4,-152.8793999921875,-95931.82349509766,-10.048104853095126
4.0,164.5,-152.87940418604651,-95931.82612674418,-10.050736499625756
4.0,164.6,-152.8794081395349,-95931.82860755814,-10.053217313580447
4.0,164.7,-152.87941209302326,-95931.8310883721,-10.055698127535138
4.0,164.8,-152.87941604651164,-95931.83356918606,-10.058178941489828
4.0,164.9,-152.87942,-95931.83605000001,-10.060659755444519
4.0,165.0,-152.87942395348838,-95931.83853081396,-10.06314056939921
4.0,165.1,-152.87942790697676,-95931.84101162791,-10.0656213833539
4.0,165.2,-152.87943186046513,-95931.84349244187,-10.06810219730859
4.0,165.3,-152.8794358139535,-95931.84597325583,-10.070583011263281
4.0,165.4,-152.87943976744188,-95931.84845406978,-10.073063825217972
4.0,165.5,-152.87944372093023,-95931.85093488371,-10.075544639154828
4.0,165.6,-152.8794476744186,-95931.85341569767,-10.078025453109518
4.0,165.7,-152.87945162790697,-95931.85589651162,-10.080506267064209
4.0,165.8,-152.8794555,-95931.85832625,-10.08293600544178
4.0,165.9,-152.87945925,-95931.860679375,-10.08528913043584
4.0,166.0,-152.87946300000002,-95931.86303250001,-10.087642255447733
4.0,166.1,-152.87946675,-95931.865385625,-10.089995380441792
4.0,166.2,-152.8794705,-95931.86773874999,-10.09234850543585
4.0,166.3,-152.87947425000002,-95931.87009187501,-10.094701630447744
4.0,166.4,-152.879478,-95931.872445,-10.097054755441803
4.0,166.5,-152.87948175,-95931.87479812499,-10.099407880435862
4.0,166.6,-152.87948550000002,-95931.87715125001,-10.101761005447756
4.0,166.7,-152.87948925,-95931.879504375,-10.104114130441815
4.0,166.8,-152.879493,-95931.8818575,-10.106467255435874
4.0,166.9,-152.87949675000002,-95931.88421062501,-10.108820380447767
4.0,167.0,-152.8795005,-95931.88656375,-10.111173505441826
4.0,167.1,-152.87950409302326,-95931.8888183721,-10.11342812753206
4.0,167.2,-152.87950758139536,-95931.89100732558,-10.11561708102569
4.0,167.3,-152.87951106976743,-95931.89319627907,-10.117806034501484
4.0,167.4,-152.87951455813953,-95931.89538523255,-10.119994987995113
4.0,167.5,-152.87951804651163,-95931.89757418605,-10.122183941488743
4.0,167.6,-152.87952153488374,-95931.89976313955,-10.124372894982372
4.0,167.7,-152.8795250232558,-95931.90195209302,-10.126561848458167
4.0,167.8,-152.8795285116279,-95931.90414104651,-10.128750801951796
4.0,167.9,-152.879532,-95931.90633000001,-10.130939755445425
4.0,168.0,-152.87953548837208,-95931.90851895348,-10.13312870892122
4.0,168.1,-152.8795389767442,-95931.91070790698,-10.135317662414849
4.0,168.2,-152.8795424651163,-95931.91289686046,-10.137506615908478
4.0,168.3,-152.87954595348836,-95931.91508581395,-10.139695569384273
4.0,168.4,-152.8795492248062,-95931.91713856588,-10.141748321327029
4.0,168.5,-152.87955240310077,-95931.91913294574,-10.143742701174006
4.0,168.6,-152.87955558139535,-95931.92112732558,-10.145737081020982
4.0,168.7,-152.87955875968993,-95931.92312170543,-10.14773146086796
4.0,168.8,-152.8795619379845,-95931.92511608527,-10.149725840714936
4.0,168.9,-152.87956511627908,-95931.92711046513,-10.151720220561913
4.0,169.0,-152.87956829457366,-95931.92910484497,-10.15371460040889
4.0,169.1,-152.87957147286824,-95931.93109922482,-10.155708980255866
4.0,169.2,-152.8795746511628,-95931.93309360466,-10.157703360102843
4.0,169.3,-152.87957782945736,-95931.9350879845,-10.159697739931985
4.0,169.4,-152.87958100775194,-95931.93708236434,-10.161692119778962
4.0,169.5,-152.87958418604651,-95931.9390767442,-10.163686499625939
4.0,169.6,-152.8795873643411,-95931.94107112403,-10.165680879472916
4.0,169.7,-152.87959035658915,-95931.9429487597,-10.167558515128334
4.0,169.8,-152.8795933023256,-95931.9447972093,-10.16940696474478
4.0,169.9,-152.87959624806203,-95931.94664565893,-10.171255414361227
4.0,170.0,-152.87959919379847,-95931.94849410854,-10.173103863977673
4.0,170.1,-152.87960213953488,-95931.95034255814,-10.174952313576284
4.0,170.2,-152.87960508527132,-95931.95219100776,-10.17680076319273
4.0,170.3,-152.87960803100776,-95931.95403945737,-10.178649212809177
4.0,170.4,-152.8796109767442,-95931.95588790698,-10.180497662425623
4.0,170.5,-152.87961392248062,-95931.95773635659,-10.182346112024234
4.0,170.6,-152.87961686821706,-95931.9595848062,-10.18419456164068
4.0,170.7,-152.8796198139535,-95931.96143325581,-10.186043011257127
4.0,170.8,-152.87962275968994,-95931.96328170544,-10.187891460873573
4.0,170.9,-152.87962570542635,-95931.96513015503,-10.189739910472184
4.0,171.0,-152.87962835384616,-95931.96679203847,-10.191401793902202
4.0,171.1,-152.87963096923076,-95931.9684331923,-10.193042947740096
4.0,171.2,-152.8796335846154,-95931.97007434616,-10.194684101595826
4.0,171.3,-152.8796362,-95931.9717155,-10.19632525543372
4.0,171.4,-152.87963881538462,-95931.97335665385,-10.19796640928945
4.0,171.5,-152.87964143076923,-95931.97499780769,-10.199607563127344
4.0,171.6,-152.87964404615386,-95931.97663896154,-10.201248716983073
4.0,171.7,-152.87964666153846,-95931.97828011538,-10.202889870820968
4.0,171.8,-152.8796492769231,-95931.97992126925,-10.204531024676697
4.0,171.9,-152.8796518923077,-95931.98156242308,-10.206172178514592
4.0,172.0,-152.87965450769232,-95931.98320357694,-10.207813332370321
4.0,172.1,-152.87965712307692,-95931.98484473077,-10.209454486208216
4.0,172.2,-152.87965973846153,-95931.98648588461,-10.21109564004611
4.0,172.3,-152.8796620232558,-95931.98791959301,-10.212529348455135
4.0,172.4,-152.87966427131784,-95931.98933025195,-10.213940007379989
4.0,172.5,-152.87966651937984,-95931.99074091084,-10.215350666287009
4.0,172.6,-152.87966876744187,-95931.99215156978,-10.216761325211863
4.0,172.7,-152.87967101550387,-95931.99356222869,-10.218171984118882
4.0,172.8,-152.8796732635659,-95931.99497288761,-10.219582643043736
4.0,172.9,-152.8796755116279,-95931.99638354652,-10.220993301950756
4.0,173.0,-152.87967775968994,-95931.99779420544,-10.22240396087561
4.0,173.1,-152.87968000775194,-95931.99920486435,-10.22381461978263
4.0,173.2,-152.87968225581398,-95932.00061552327,-10.225225278707484
4.0,173.3,-152.87968450387598,-95932.00202618218,-10.226635937614503
